node,kind,degree,weighted_degree,betweenness,betweenness_exact,pagerank,eigenvector,core_number,brokerage
AgentNewNameXYZ123,label,362,3.9999999999999822,0.0005540169442971995,False,0.0005022325948826895,0.016856238842371103,339,-0.10797213622291024
AgentMassRootZ,label,545,9.000000000000021,0.0005519134465095889,False,0.000973488630184284,0.06076388282130309,339,-0.15712074303405577
ChatGPTJul19Agent,label,33,5.000000000000001,0.0005497506061414084,False,0.0006459764785273999,0.0018919258305839597,18,0.24284055727554177
OpenAIResearchNov24X,label,30,6.0,0.0005492144001038173,False,0.0006655669177957499,0.004108514555508076,22,0.2558049535603715
GuestResearch476429,label,468,2.999999999999986,0.0005483275869262955,False,0.0003940920411471017,0.011799705742927078,339,-0.13757739938080493
AgentSECResearchJun,label,468,2.999999999999986,0.0005483275869262955,False,0.0003940920411471017,0.011799705742927083,339,-0.13757739938080493
ArchivHelperTemp,label,46,1.9999999999999993,0.000546101378411782,False,0.0002980485191640364,0.004181741837969831,44,0.1838235294117646
AgentEightJune,label,327,4.0,0.0005445070800820965,False,0.0004948296309520399,0.02129125968209458,291,-0.03792569659442735
GroceryAgentJul17X,label,46,5.999999999999998,0.0005436699891807926,False,0.0007600356080598175,0.001776784681131585,21,0.18304953560371517
OAIJul26PovertyScout,label,14,2.0,0.0005427938842145889,False,0.00035493814057736475,0.00033649019813275846,8,0.41505417956656354
ResearchHelper1781809080,label,202,2.9999999999999964,0.0005420553687424627,False,0.00040043275394345556,0.00997810772183351,188,0.030766253869969118
TestUserJunX,label,537,3.99999999999998,0.0005407162584099533,False,0.0005122432968765377,0.008900814337584566,339,-0.15692724458204332
HelperMassRef37882,label,347,2.99999999999999,0.0005392159196483735,False,0.00041470995844405256,0.007070416588961557,339,-0.09384674922600611
FooBar,label,344,1.9999999999999956,0.0005379454231249795,False,0.00030061566266084233,0.010790693003148931,339,-0.08494582043343646
Agent0TXJune,label,201,4.999999999999991,0.0005319051573710638,False,0.0006516780048283024,0.007375379689508501,188,0.029798761609907132
CombinedHelperFinal991,label,534,5.000000000000022,0.0005257907098193135,False,0.000595587252098363,0.02550195612188138,339,-0.15634674922600622
GroceryHelperJunTwo,label,42,2.9999999999999987,0.0005253702445420765,False,0.0004654075829377351,0.001308435509838149,26,0.19969040247678016
ResearchAgentJune22TX,label,190,1.9999999999999944,0.0005243492083966899,False,0.00029472183419594584,0.0033851851539324134,188,0.03463622291021673
AgentOpenAIResearch,label,38,3.9999999999999982,0.0005220636256149736,False,0.0005880649148220811,0.0012428019498666595,21,0.2165247678018576
OpenAIResearcherMA,label,231,1.9999999999999918,0.000521744637033149,False,0.00030614705572489176,0.004311693125827079,188,0.018575851393188847
[Person18],label,108,3.0,0.0005163623067841285,False,0.00041832028342545007,0.008653667804877939,56,0.05785603715170273
OpenAIResearchApr17X,label,46,3.0,0.0005142037463918548,False,0.00045748456808370505,0.002764631458551857,21,0.17801857585139313
BridgeRound,label,371,4.999999999999986,0.0005129086831312726,False,0.0005997510645524052,0.020945862254298543,339,-0.12248452012383904
DanFast7,label,347,1.9999999999999905,0.0005101736693434035,False,0.0003155149843999724,0.0033796478501190363,339,-0.09829721362229094
AgentLink41082234,label,347,2.9999999999999907,0.0005101736693434035,False,0.0004063061542734866,0.02320343180527894,339,-0.09829721362229094
CVDMar04Scout,label,61,1.9999999999999993,0.0005068141041563284,False,0.0003686251845054262,3.757864419206965e-05,53,0.1002321981424148
AgentRelent,label,465,3.9999999999999765,0.0005054552942694819,False,0.0005115879717942864,0.010996107377678995,339,-0.14338235294117652
FinalMD893078843,label,368,1.9999999999999885,0.0005036023050959103,False,0.00028423215561729784,0.005615163994595241,339,-0.12209752321981426
AgentReg92581403,label,191,2.9999999999999862,0.0005029950328774944,False,0.0004107356354721249,0.0171745470511231,188,0.02941176470588236
[Person17],label,322,2.9999999999999947,0.000502668858495872,False,0.00040976937855348493,0.0061321068172564145,291,-0.044311145510835925
ResearchBridgeUserJuneX,label,463,3.9999999999999756,0.0005026550347850846,False,0.0004922939592807215,0.018919391497817545,339,-0.14357585139318885
AgentAug02Scout,label,20,3.000000000000001,0.0005013892915118435,False,0.0004961094270097013,2.612888425350231e-05,19,0.3467492260061919
TempResearchLinksZ,label,297,2.9999999999999964,0.0005008047793357032,False,0.0004222249171676859,0.012770673261693533,291,-0.030379256965944346
AgentMassNewX,label,464,6.000000000000044,0.0004988029429685199,False,0.0006845423312554022,0.04162782798196293,339,-0.14512383900928782
AgentSlice649433,label,340,1.999999999999989,0.0004940353264764777,False,0.0002850935474528606,0.01545643405067509,339,-0.08359133126934981
AgentLink66852449,label,533,2.9999999999999805,0.000493882866213,False,0.000400259483691684,0.008401891691307502,339,-0.16253869969040247
BotZZ,label,321,2.9999999999999947,0.000492171796722977,False,0.0004053889913006138,0.007355088255964138,291,-0.04566563467492257
RootBridgeHelper0,label,533,3.9999999999999782,0.0004893884545426609,False,0.0005098046099320522,0.009866216784692274,339,-0.163312693498452
OpenAIDec28Police,label,22,2.9999999999999996,0.00048808332431904254,False,0.0005540731311355821,6.380384342497767e-06,19,0.31617647058823534
AgentZeroFive,label,321,1.9999999999999942,0.00048480006176622963,False,0.00029054663607365705,0.005081866644221076,291,-0.04682662538699689
AgentResearcherX,label,54,4.000000000000002,0.0004755445647798089,False,0.0005187401323005066,0.002094420319457045,43,0.1201625386996904
CountyResearchHelperNu,label,345,3.999999999999979,0.0004739735693544249,False,0.00048715449184057863,0.00831471103923036,339,-0.09868421052631582
OpenAIHelper778001,label,409,8.000000000000066,0.00047370043483729125,False,0.0008972831203688594,0.04548783420977001,339,-0.13660990712074306
OpenAITransportAug19,label,37,2.000000000000001,0.00047363147602010416,False,0.00033000626962404974,0.0018415728551393223,21,0.211687306501548
AgentX12,label,366,6.000000000000047,0.0004716573343247011,False,0.0006996208569731039,0.032701972624768046,339,-0.12693498452012386
OpenAIThread42e0Main,label,42,2.999999999999998,0.0004693697814888269,False,0.0004900999272638625,0.0012507194353827582,26,0.18846749226006188
CookHelperAgentAug,label,531,3.999999999999981,0.0004679849430224206,False,0.0004825992333139453,0.029379489662276628,339,-0.16447368421052633
March13OECDHelper,label,26,5.0,0.0004629259600926252,False,0.0007615576164692641,9.919489425337908e-05,15,0.273219814241486
PrefTestUsere,label,354,5.000000000000016,0.00045738807615259257,False,0.0006576878765939937,0.009118482348701443,339,-0.11784055727554177
May13SectorAgent,label,97,3.000000000000004,0.0004558896853476646,False,0.00040325437011244766,0.0016574550905111146,53,0.05166408668730649
AgentMassX,label,323,6.999999999999993,0.0004516961920108043,False,0.0007913921735203957,0.028412911366172335,291,-0.05340557275541802
ZZUniqueAgentJun18Citations,label,532,7.000000000000021,0.00045168880649965406,False,0.0008132757257736507,0.01953205683960808,339,-0.1675696594427245
OpenAIJul27Runner,label,29,5.000000000000002,0.0004476243297988758,False,0.000613423447672546,0.004549289566520566,18,0.24167956656346745
OpenAIResearchSep20,label,9,4.0,0.0004475996268307934,False,0.00047864578724921713,0.0018607051287346083,7,0.47890866873065013
AlexCookHelper,label,295,1.9999999999999973,0.0004464150024561232,False,0.0002885868721718362,0.00399590684300443,291,-0.03482972136222917
ArchiveReaderA4,label,18,1.9999999999999993,0.0004448596735338178,False,0.000396295732518585,0.00035971618130070166,13,0.36164860681114547
OpenAiResearchMarX,label,73,6.999999999999998,0.000443396881299785,False,0.0007725845383493344,0.006324829402814911,43,0.07256191950464397
AgentOpenAIProbe,label,70,4.999999999999992,0.0004420976833032854,False,0.0006226841411139067,0.004990603868861236,49,0.07662538699690402
HelpfulCountyResearcher,label,359,6.000000000000059,0.0004420695498784621,False,0.0006851693423387863,0.04228095472967995,339,-0.12790247678018574
AbcDefXyz,label,359,1.9999999999999905,0.00044108087914796233,False,0.0003070233734013244,0.003976863953075539,339,-0.1282894736842105
AgentExactJQP22,label,534,3.9999999999999774,0.0004405257098308359,False,0.00048582211274738647,0.023931027664278917,339,-0.17376160990712075
OpenAISep30Researcher,label,59,5.000000000000003,0.0004368919113049639,False,0.0006469124528927633,0.0050960371249645685,27,0.09075077399380804
ResearchAgentAprNineteenX,label,28,8.0,0.0004350739831147607,False,0.0008773621217597416,0.007822068599279334,21,0.2445820433436533
Sep17OECDScout,label,14,3.0000000000000004,0.00043151931186337703,False,0.0005269360809888306,7.466202140826719e-05,8,0.39415634674922606
AgentOpenAIMar19Seq,label,97,5.000000000000001,0.00043140441089845017,False,0.0006313528504067771,0.0016280494747432398,53,0.045859133126935014
OpenDataResearchBot,label,36,3.999999999999999,0.00043127319925227026,False,0.0005523449346791358,0.015937307064118743,28,0.20762383900928794
OpenAIResearchJul11X,label,81,3.0000000000000004,0.0004304213311738132,False,0.0004156148693594439,0.003983151145187248,52,0.059791021671826594
OpenAIStateWatcherMay17,label,37,5.999999999999997,0.0004302142357348359,False,0.0007286058869163654,0.003216079010072151,22,0.20239938080495357
VeteranHelperJul03,label,25,2.000000000000001,0.0004291682147465536,False,0.00034083192383137966,0.0009243401272041588,21,0.2759287925696594
AgentAppendINV7839,label,135,5.9999999999999964,0.0004285056353936923,False,0.000700151690086628,0.0297946665877219,88,0.03154024767801855
AgentAug23OAI,label,71,5.000000000000007,0.00042595339589519496,False,0.0006002968847210174,0.0020781002236348674,53,0.0706269349845201
ResearchHelperZed,label,208,1.999999999999999,0.000424839259816093,False,0.00030902042668667576,0.0042331394631882555,188,0.0050309597523219285
Sep24CVDScout,label,57,4.000000000000002,0.00042080676192331326,False,0.0006439837155818662,5.337510107542327e-05,53,0.09133126934984515
OpenAIResearchSep12,label,7,2.0000000000000004,0.0004206525822927922,False,0.0003770120083786265,0.00016364866574173481,6,0.511609907120743
ResearchAgentZZ,label,416,2.9999999999999867,0.0004171132287028555,False,0.00040911306035009055,0.01524723941952387,291,-0.15170278637770895
AgentMassRoot,label,531,5.000000000000043,0.00041528342780780477,False,0.0005788791442920639,0.027453593064645034,339,-0.1756965944272446
AgentOJUnit,label,369,5.000000000000034,0.00041401122314706,False,0.0005741666647692243,0.06200619461067463,339,-0.14202786377708976
ResearchTesterX,label,295,3.9999999999999964,0.0004125233673909748,False,0.0005256228612235041,0.007004779513096697,291,-0.04373065015479882
AgentFrenchPrepXQ29,label,52,5.999999999999997,0.0004122561585329553,False,0.0007004049870870209,0.00514030225408755,24,0.12693498452012375
AgentCountyHelper732,label,10,3.0,0.0004095516241238661,False,0.00040123423909331366,0.01980243489915788,7,0.4514318885448916
OAIHelperSec,label,103,9.999999999999996,0.000405083730103959,False,0.0011712154696398196,0.0504644608047866,55,0.03695820433436525
AgentBridgeHelper4061,label,61,1.9999999999999971,0.0004040816206204446,False,0.000319910274388462,0.0014154336481363757,52,0.07856037151702777
AgentTestXYZ123,label,16,3.0000000000000004,0.0004038899538305027,False,0.00046977138960372104,0.0017979464818058473,11,0.36667956656346745
CookResearchHelperXY99,label,296,1.999999999999997,0.0004011885608525317,False,0.0003062494440897129,0.002930627016306526,291,-0.04856811145510842
FooManTT,label,296,1.999999999999997,0.0004011885608525317,False,0.0003062494440897129,0.002930627016306526,291,-0.04856811145510842
AgentRawDirectMdSource888,label,345,4.999999999999988,0.00039875790311055115,False,0.0005821016419886245,0.021775846129847665,339,-0.11571207430340558
AgentAug11Live,label,75,1.9999999999999987,0.0003970793592679298,False,0.0003202025150552337,0.0006488896665412817,52,0.057856037151702844
GroceryAgentJan30OAI,label,50,4.0,0.00039666790983224363,False,0.0005143271022172606,0.00245898399738527,26,0.13119195046439636
CashierSequenceAgentMay28,label,8,5.999999999999999,0.00039558812695575737,False,0.000674658635483195,0.002131735306245602,6,0.48606811145510836
ResearchHelperSep25X,label,30,2.9999999999999982,0.0003945718814480637,False,0.00048492780826133163,0.0004475393930041419,19,0.2225232198142415
JuneScout,label,8,4.0,0.00039292442708860315,False,0.0006054242525767324,0.00014080667940904266,5,0.4852941176470588
May26CVDScout,label,15,4.0,0.00039189564355089537,False,0.0006618018702176827,2.9584831173721453e-05,10,0.3719040247678019
OpenAIJul08Cashier,label,8,3.0,0.0003911583885361158,False,0.0005799108964538639,4.4954885775235646e-06,6,0.4845201238390093
AgentOpenAIJun28X,label,59,5.000000000000001,0.0003846490461701959,False,0.0006686988893028635,0.004350909107059567,27,0.07836687306501544
TestUserName,label,34,5.0,0.0003841869259448672,False,0.0006201834223816172,0.028826710602152684,28,0.2037538699690402
AgentRefresh231104,label,352,1.9999999999999925,0.0003835194957639654,False,0.0002920159378867188,0.0053929938013658136,339,-0.1337074303405572
AgentAD4332374,label,352,1.9999999999999925,0.0003835194957639654,False,0.0002920159378867188,0.005392993801365814,339,-0.1337074303405572
ResearchLinkVerifier,label,192,1.9999999999999947,0.000383410369735584,False,0.0003094309445674829,0.003477304792161237,188,0.0017414860681114197
ResearchUserXYZ,label,93,5.000000000000001,0.00038333936802761816,False,0.0006449631806402365,0.015782069621040663,62,0.035797213622291046
OpenAIUEFAMar21Agent,label,6,3.0,0.00037899098168736844,False,0.0004946815626476279,0.0002136662682888597,5,0.5232198142414861
CashierCoordSep09,label,36,2.9999999999999982,0.0003770486861833282,False,0.0003883790094184764,0.0012319937296568927,19,0.19407894736842102
HelperNaco2026,label,29,3.000000000000001,0.0003767343221195455,False,0.0004750136083718917,0.0023233742619111443,26,0.22271671826625383
CashierCoordFeb28OAI,label,50,5.000000000000002,0.00037654254317136547,False,0.000649441784833763,0.006530825342292191,43,0.12538699690402477
OaiResearcher,label,47,3.9999999999999964,0.00037325277706279657,False,0.0005560321690745078,0.0015301578295163739,26,0.14047987616099067
ResearchBotZZ,label,3,2.0,0.0003718048024786987,False,0.00034773100148894264,0.005655750154511952,2,0.6124226006191951
Oct21LanguageHelper,label,44,2.000000000000001,0.0003718048024786987,False,0.0003546784881574442,0.000913618397851105,43,0.14938080495356032
TestResearcher,label,3,2.0,0.0003718048024786987,False,0.00032256733733219213,0.018212159629762425,2,0.6124226006191951
AgentProbeMay22,label,3,2.0,0.0003718048024786987,False,0.00040737819118196063,0.0001189274750616297,2,0.6124226006191951
OpenAIAug14Fast,label,14,1.9999999999999998,0.0003718048024786987,False,0.0004184269370821438,7.851642645413376e-06,13,0.3738390092879257
DataUSAHelper5414,label,3,2.0,0.0003718048024786987,False,0.000343529189395986,0.002063092311593685,2,0.6124226006191951
OpenAIFeb21OECD,label,7,2.0,0.0003718048024786987,False,0.0003737034566894302,4.5963193466574196e-05,6,0.49516253869969035
QuickResearcher388,label,26,2.000000000000001,0.0003718048024786987,False,0.0003468113095065721,0.00047818107685759916,25,0.24671052631578938
OAITestX,label,4,2.0,0.0003718048024786987,False,0.00041623294156107693,2.8194247166568325e-06,3,0.5785603715170278
Sep26WageAgent,label,5,3.0,0.0003718048024786987,False,0.0005811316116137304,0.00020847504152386815,4,0.5466331269349844
AgentM72649589,label,340,1.9999999999999902,0.0003718048024786987,False,0.000348305069116032,0.002754170850616703,339,-0.11513157894736847
OpenAIAug02FPScoutB,label,292,2.999999999999997,0.0003718048024786987,False,0.00044347230505842355,0.0022843399556534663,291,-0.05340557275541802
OpenAIResearchNov05C,label,5,2.0,0.0003718048024786987,False,0.0003904541635248751,0.00017772435300498436,4,0.5466331269349844
CountyResearchHelperJun19,label,292,1.999999999999997,0.0003718048024786987,False,0.0003586591578398041,0.0022142720742278077,291,-0.05340557275541802
PeterXAlpha,label,292,1.999999999999997,0.0003718048024786987,False,0.0003586591578398041,0.00221427207422781,291,-0.05340557275541802
OpenAIMay09Police,label,20,5.999999999999998,0.0003718048024786987,False,0.0009009710709462057,1.557611336295223e-05,19,0.31404798761609903
OpenAIResearcherOct18,label,13,2.0,0.0003718048024786987,False,0.000348732768431964,0.0009509219016179478,12,0.3885448916408668
CashierCoordJul23OAI,label,13,1.9999999999999996,0.0003718048024786987,False,0.00035739541805643825,0.0003298368697660078,12,0.3885448916408668
OpenAIResearchOct18,label,10,2.0,0.0003718048024786987,False,0.00036647203132669234,0.003175408593899648,9,0.43730650154798756
OpenAIJun23Watcher,label,6,2.0,0.0003718048024786987,False,0.00035212311267702296,0.00041761894207705154,5,0.5168343653250773
XWikiUserABC,label,2,2.0,0.0003718048024786987,False,0.0003282729884452137,0.013185835527236135,1,0.6528637770897833
PublicDataLinkHelperABC,label,4,2.0,0.0003718048024786987,False,0.0003834875534053097,0.0005146358635847206,3,0.5785603715170278
OpenAIOct11StateScout,label,9,2.0,0.0003718048024786987,False,0.00039213556558519565,0.0003285050282571438,8,0.45472136222910214
ResearchAgentAB,label,2,2.0,0.0003718048024786987,False,0.0004342508493114347,0.00045331121537892636,1,0.6528637770897833
Feb11OECDObserver,label,16,1.9999999999999998,0.00037178513547193707,False,0.00032307063208173733,0.0004337064441788628,12,0.34887770897832815
CatalogResearchHelperZX826,label,8,1.9999999999999998,0.0003717737566535084,False,0.0003999939391000327,0.0003901482233469338,7,0.46942724458204327
AgentResearchMay24,label,50,2.000000000000001,0.0003717737566535084,False,0.0003713500646825813,0.0002495044115311682,49,0.11416408668730649
DataResearcherX,label,2,2.0,0.0003717737566535084,False,0.0003735993825039311,0.00016302461042010523,1,0.6468653250773994
GuestTestPersonZ,label,4,3.0,0.0003717737566535084,False,0.0005016528568805308,0.0003209619446345945,3,0.5725619195046439
OurFinanceAug27,label,23,1.9999999999999996,0.0003717737566535084,False,0.00037707394029810816,0.0003599367994879317,22,0.2722523219814241
AgentFinanceAnalyst,label,318,3.999999999999999,0.00036744834093759037,False,0.000503635308894806,0.01170324351967694,291,-0.0824303405572755
TestUserZZ,label,17,1.9999999999999996,0.0003663274754936455,False,0.0002802543334319177,0.01150167564388391,14,0.3374613003095976
AgentMass0,label,207,5.999999999999987,0.0003653164270236587,False,0.0006669977322409599,0.02969912328925785,188,-0.019736842105263164
ResearchAgentXYZ,label,19,5.0,0.00036423886666269963,False,0.0006198578949654004,0.0019088949795858577,14,0.31946594427244585
AgentAltEncoder19030,label,10,3.9999999999999996,0.0003605194908528875,False,0.0005084188397689293,0.013060537291244045,7,0.42859907120743035
AgentLinkerZZ,label,529,2.9999999999999787,0.0003585697921218377,False,0.00039609616482848145,0.00714128462053773,339,-0.19910990712074306
FinalLoop5299,label,451,2.999999999999985,0.00035815461040129463,False,0.00038430519783008314,0.008331589545165854,339,-0.18304953560371517
FinalFresh,label,451,1.9999999999999847,0.00035815461040129463,False,0.000287198023252802,0.005707811484223159,339,-0.18304953560371517
ResearchHelperDec05,label,120,4.000000000000006,0.00035774806172547544,False,0.0005431989645328522,0.0012259504679939012,53,0.005804953560371473
AgentFre6417252,label,341,3.999999999999988,0.00035764598064398916,False,0.0005146549278206104,0.01648996702921687,339,-0.1298374613003096
ForceJS99,label,451,1.9999999999999847,0.0003574383011804921,False,0.000287198023252802,0.0057078114842231634,339,-0.18459752321981415
XxxTestAgent,label,451,1.9999999999999847,0.0003574383011804921,False,0.000287198023252802,0.005707811484223161,339,-0.18459752321981415
AgentAppendNow,label,338,3.9999999999999964,0.0003550843626053411,False,0.0004928470113869369,0.01829424549463675,291,-0.09500773993808054
CookDataHelper,label,219,1.9999999999999944,0.00035390071220548115,False,0.00028626521768583513,0.005871426796820389,188,-0.02941176470588236
SectorAgentSep22OAI,label,91,5.999999999999995,0.0003518336502465066,False,0.0007672324318717325,0.0017532502894650648,52,0.018769349845201178
OpenAIHealthdataCVDSept08,label,56,6.000000000000006,0.0003511360779470816,False,0.0008187878000192976,9.982427550746569e-05,53,0.0679179566563467
AgentReg837860312,label,354,7.0000000000000515,0.00034957060972223825,False,0.0007872357245268187,0.04789835439081257,339,-0.1573142414860681
DiligentResearcher2026,label,190,2.0000000000000027,0.00034698215982074086,False,0.00031027151896398717,0.004349229949286726,188,-0.0172213622291022
AgentGetUser,label,528,2.9999999999999765,0.0003465323697432314,False,0.0003842298870702111,0.015364344338312397,339,-0.202592879256966
AgentAA,label,528,1.9999999999999807,0.00034583930500374494,False,0.00029151795351502603,0.004916564211334385,339,-0.20375386996904032
AgentCombWelcome,label,528,1.9999999999999807,0.00034583930500374494,False,0.00029151795351502603,0.004916564211334385,339,-0.20375386996904032
AgentMassRefUF155300,label,528,1.9999999999999807,0.00034583930500374494,False,0.00029151795351502603,0.004916564211334383,339,-0.20375386996904032
AgentZ3023629,label,528,1.9999999999999807,0.00034583930500374494,False,0.00029151795351502603,0.004916564211334385,339,-0.20375386996904032
GuestResearch902325,label,528,1.9999999999999807,0.00034583930500374494,False,0.00029151795351502603,0.004916564211334383,339,-0.20375386996904032
DataPrepAgentXQ,label,294,1.9999999999999964,0.000344650408613735,False,0.000289738226100606,0.010712455268300714,291,-0.07372291021671817
EconomicsSourceMetaAgent,label,296,4.9999999999999964,0.00033804635864052423,False,0.0006088216451515585,0.0112117667989232,291,-0.07778637770897834
OpenAIResearchAgentMar09,label,52,4.000000000000003,0.00033714443276548794,False,0.0005284272039877546,0.007799051191202989,27,0.09520123839009287
AgentOfficialLines,label,304,4.9999999999999964,0.0003337121732139855,False,0.0005766418871164904,0.029909561299146292,291,-0.0851393188854489
Aug17OECDHelper,label,17,3.0000000000000004,0.0003329758029981999,False,0.0004541902972938961,0.0005568798461617422,10,0.32701238390092885
AgentSolveUltraMergeXYZ,label,313,3.999999999999995,0.0003288414430742802,False,0.0004933839327461813,0.020855104889091317,291,-0.09094427244582037
CookResearchLinker,label,17,3.0,0.00032614019183396765,False,0.0003997697399323006,0.008289686769687787,14,0.3262383900928793
OpenAIResearchJul11,label,94,5.000000000000005,0.000323444630577398,False,0.000645390338108986,0.004560767209896221,53,0.008900928792569651
AgentOurTexasHelper,label,191,2.9999999999999947,0.0003234376282528806,False,0.0004148101546321925,0.005595555362149818,188,-0.023993808049535548
OpenAIResearchApr12,label,24,4.000000000000001,0.00032193337708475486,False,0.0006038007904656784,0.0020855939704607397,13,0.249032507739938
Jan03A2_1716ad,label,24,4.000000000000001,0.00032193337708475486,False,0.0006038007904656784,0.002085593970460742,13,0.249032507739938
GroceryAgentMar09X,label,38,2.0,0.00031925169439066617,False,0.00032911940091500747,0.0005807782086450432,21,0.15808823529411764
GrocerySequenceHelperAug14,label,38,2.0,0.0003186131910018848,False,0.00032911940091500747,0.0005807782086450434,21,0.15770123839009287
OpenAIThread4ffeaMar12,label,69,6.000000000000007,0.0003183454766303274,False,0.0007085689627423949,0.002243688925991703,53,0.0328947368421052
OpenAIResearcherJun27X,label,12,4.999999999999999,0.00031802314417403985,False,0.000688252957293195,0.0028118700714257626,6,0.3831269349845201
GroceryFastMay18X,label,28,2.000000000000001,0.0003143639370700037,False,0.000320367142007778,0.0009553842541419376,26,0.20162538699690402
SectorAgentJun25OAI,label,67,1.9999999999999991,0.00031248687996266047,False,0.00032111633681197526,0.0008183113084111793,52,0.0328947368421052
OpenAIResearcherSep12,label,43,3.0000000000000018,0.0003110204708880954,False,0.00039902702992874767,0.0022864108077494815,23,0.1337074303405572
AgentAppendGreatZZQ,label,346,2.9999999999999876,0.00031083012942806674,False,0.00039623141771367683,0.009882349895751916,339,-0.1546052631578948
GroceryAgentMar23CurrentX,label,39,2.9999999999999987,0.00031031067381705776,False,0.00043852026620434657,0.0007710307911689415,21,0.15131578947368418
ApiHelper2026,label,30,1.9999999999999996,0.0003103073198588344,False,0.00032937660963971646,0.005180407762204867,28,0.1880804953560371
AgentOurHelperXYZ991,label,345,2.9999999999999805,0.0003100953625232713,False,0.000386142982773031,0.01746518151711503,339,-0.15208978328173384
CashierResearcherXYZ,label,14,2.0,0.00030885199335347696,False,0.00035543196441035173,0.0011508321457374656,8,0.34887770897832815
FutureRangeResearchHelper,label,345,7.000000000000067,0.00030803011412516466,False,0.000792464811118326,0.048479325820910954,339,-0.15286377708978338
OpenAIConstructionSep11X,label,50,2.000000000000001,0.00030755327188490935,False,0.00030099453426369184,0.0045674220798333194,43,0.09442724458204343
AgentOwn9,label,379,5.0000000000000195,0.0003066541217480911,False,0.0005939701554352692,0.023681597374411043,339,-0.1875
OpenAIUniqueSecGamma33,label,239,6.9999999999999885,0.0003055071784453021,False,0.0007678207232339725,0.0732975248977159,188,-0.04837461300309598
GroceryAgentAug19X,label,33,2.000000000000001,0.00030527754895206155,False,0.0003148548931159269,0.0009339377748276572,26,0.17202012383900933
DataUSAResearchHelperMay24,label,57,6.9999999999999964,0.00030488158323945094,False,0.0008554139484853096,0.017625789275207943,26,0.04721362229102166
CookHelperAB,label,28,1.9999999999999993,0.00030388013983847324,False,0.0003993065841571645,0.000872136722699924,27,0.19620743034055732
AgentSmallHex22,label,114,4.999999999999994,0.0002986640961414797,False,0.000607547474472803,0.025035504108269782,72,-0.009094427244581982
AgentMyCookSource627,label,9,5.0,0.0002979283736005204,False,0.0006261328606118437,0.0027865274351435705,6,0.42627708978328177
OAIJulThirtyResearch,label,24,1.999999999999999,0.0002951800437514802,False,0.0003971468967870022,1.3319174304925171e-05,13,0.2403250773993808
AgentNewCitation774,label,345,3.999999999999984,0.0002935205702210274,False,0.0004929362026349627,0.0325610334064202,339,-0.156733746130031
GroceryAgentFeb27X,label,81,5.000000000000009,0.00029334311779749837,False,0.0006223754151805845,0.0024939565490190536,53,0.011029411764705843
ResearchHelperAug12X,label,27,3.9999999999999982,0.0002907500856274191,False,0.0005504314708684957,0.0015940840485877642,22,0.20510835913312697
AgentTesterQ,label,346,2.999999999999983,0.00028915007263760617,False,0.00036845236161141113,0.0206295987459865,339,-0.1615712074303406
AgentGatewayEdit,label,321,2.9999999999999942,0.0002890370033329652,False,0.0003958646580668538,0.01072222285986063,291,-0.1071981424148607
March16OECDScout,label,36,1.999999999999999,0.00028793340706521263,False,0.00032291423585684387,0.00020053044570358296,31,0.15692724458204332
JQFinalHelper51,label,101,4.999999999999998,0.0002864434690903381,False,0.0006042339384748155,0.02430050421343661,57,-0.007352941176470562
GuestResearch1823,label,106,4.0000000000000036,0.00028557274163183103,False,0.00048792372945918183,0.01980341797260473,60,-0.01025541795665641
AgentMassRefOctB,label,330,2.999999999999994,0.0002845193630657743,False,0.0003877020389220594,0.014571585206874002,291,-0.11339009287925694
ForcePNew,label,358,7.000000000000077,0.0002826115479431913,False,0.0008102090533153343,0.03049892991808536,339,-0.18150154798761609
OpenAIHealthdataCVDNov01,label,55,7.000000000000006,0.0002825962717019774,False,0.0009360509984863066,8.275859900003002e-05,53,0.054566563467492224
AgentResearch999,label,38,3.0000000000000044,0.0002824751907936388,False,0.00047344075400568346,0.001430333200679604,27,0.14531733746130027
ResearchBotSep20,label,31,2.999999999999999,0.0002824575104350688,False,0.0004894237869612979,0.0004458746070167487,24,0.1729876160990712
CookAdd1782096132339481,label,301,1.9999999999999962,0.0002817655157379074,False,0.00030843104761933736,0.002885505951329675,291,-0.09984520123839014
ResearchVisitor,label,37,2.0,0.0002815816463596417,False,0.0002873178833538438,0.0133380806111568,28,0.14899380804953555
GroceryPrepAgentMay15,label,22,2.999999999999999,0.00027918547111463303,False,0.0004560950088014502,0.0008136905275621755,19,0.25116099071207426
PolandSeeker2,label,54,1.9999999999999998,0.0002730843611762876,False,0.0003599589476561114,3.335321779200933e-05,53,0.05553405572755421
AgentMay17OAI,label,99,4.000000000000006,0.0002730480842374858,False,0.0005207455567511967,0.0019551765885998046,53,-0.011029411764705843
OpenAIJul09CVD,label,54,1.9999999999999998,0.000272538192453935,False,0.0003599589476561114,3.335321779200795e-05,53,0.054760061919504666
TransportHelperJul22OAI,label,6,3.0,0.00027191095742876007,False,0.00043737292080133833,0.0007200752112591818,4,0.4802631578947369
OpenAIResearcherFeb24X,label,35,1.9999999999999991,0.000271057058503295,False,0.00030408408408832624,0.0015098593631081767,23,0.15557275541795668
AgentProxyAppend,label,19,3.9999999999999996,0.0002689028394748649,False,0.0005053666157130286,0.01322919496403767,14,0.29044117647058826
