node,kind,degree,weighted_degree,betweenness,betweenness_exact,pagerank,eigenvector,core_number,in_degree,out_degree,brokerage
OpenAIJul8Watcher,label,11,13.0,0.0018779626576718696,False,0.0007647936627588178,3.5406559137864976e-07,3,6,5,-0.06575732899022801
FreshAgentJS123,label,10,11.0,0.0018695100226464188,False,0.00040596873314160996,0.0006004835997026054,5,4,6,-0.050285016286644946
AgentSECDataMA3,label,6,6.0,0.001866291221432737,False,0.0003418442313798316,2.530237969861408e-05,4,3,3,0.07491856677524433
OpenAIJan20ConstructionX,label,6,7.0,0.0018660951476564599,False,0.00039930211978957407,3.991857864188022e-08,4,2,4,0.07451140065146578
OAIHelperXYZ,label,10,10.0,0.0018590510474837015,False,0.0004045219253449974,0.00042756073230211045,6,5,5,-0.051506514657980396
OpenAIResearchOct4,label,4,4.0,0.0018436741824800088,False,0.00038520678137243005,5.082371321729379e-08,3,2,2,0.20297231270358307
AgentOpenAIMar19Seq,label,10,10.0,0.0018426456190788524,False,0.0006389102382993905,2.8854586954454668e-08,5,5,5,-0.0523208469055374
OpenAIDataBridge,label,10,15.0,0.0018412509284993492,False,0.0009876744910504995,5.168662646351751e-05,5,5,5,-0.05272801302931596
OAIFeb28Equity2,label,6,6.0,0.0018247094154297803,False,0.0003691369621410615,7.999510841909595e-09,4,3,3,0.07247557003257332
AgentOct17DataUSA,label,13,14.0,0.0018202348478529268,False,0.0010238441688119671,3.5650448879795595e-08,5,7,6,-0.09731270358306188
ResearchAssistantMar19X,label,7,7.0,0.0018193942204866923,False,0.0005758814199598391,1.0486947846727937e-08,4,3,4,0.02565146579804567
Jun18PovertyScout,label,5,5.0,0.0018185829085381425,False,0.00039904300258497436,2.0651000270341383e-12,3,3,2,0.12703583061889245
AgentBridgeNoProto807843,label,8,8.0,0.0018059731079444533,False,0.00046495629055746094,0.0003144333089205804,5,4,4,-0.008143322475570036
DataResearchFinalHelper,label,16,23.0,0.001801849447648545,False,0.0008967290573123215,0.00044771861833801024,8,9,7,-0.12377850162866455
FutureRangeResearchHelper,label,15,17.0,0.001800545071907896,False,0.0006618518952152366,0.00033867229132455046,8,7,8,-0.11665309446254069
AgentPrep9280357,label,3,3.0,0.0017991612252919096,False,0.0003298870164682065,6.43810817953096e-08,2,2,1,0.28583061889250816
AgentDPLARefAgentZQX,label,2,2.0,0.0017983444068537097,False,0.00017717820733984907,4.887688960533577e-06,2,1,1,0.4816775244299675
AgentPovUniqueQZ,label,4,4.0,0.001795079981117696,False,0.00048422591935318594,1.0518783038728637e-07,2,3,1,0.19808631921824105
GrocerySequenceAgentApr27,label,10,25.0,0.0017856275805102659,False,0.0012180892751231494,4.8005790529354324e-05,3,6,4,-0.05720684039087942
LFRelayNov14,label,5,10.0,0.001781226526856782,False,0.0006134787924038528,8.090328340649876e-09,2,3,2,0.12377850162866444
GroceryAgentMar06X,label,8,8.0,0.0017802467432254533,False,0.00045573290613753375,2.173617184251667e-07,4,3,5,-0.01140065146579805
ResearchHelperZ1782116303,label,2,2.0,0.0017680512027132265,False,0.00019269905520728466,5.662557209983856e-07,2,1,1,0.4796416938110749
OpenAIFebSevenScout,label,11,11.0,0.001767166665632611,False,0.0008961331427974489,2.8642149490447793e-12,4,6,5,-0.07471498371335505
Feb22VeteranAgent,label,6,6.0,0.001765574642254783,False,0.0004615107698950096,1.4214326408887155e-08,3,3,3,0.06636807817589574
OpenAIResearcherOct18,label,3,3.0,0.001764334836142958,False,0.00028797360504402445,2.1717567758852834e-08,2,2,1,0.2821661237785017
OpenAIUniqueUpdate,label,14,14.0,0.0017536036500454372,False,0.0005255962741307527,0.004530741831094638,8,7,7,-0.1131921824104235
AgentDataJune18A55,label,12,13.0,0.0017399836184408281,False,0.0005575902915234748,0.004671694534395054,6,7,5,-0.09140879478827357
ArchiveResearchHelperCharleston,label,5,5.0,0.0017392048371453381,False,0.00024185122933137172,3.2110249704889345e-06,3,2,3,0.12052117263843642
AgentLink66852449,label,12,14.0,0.001738412202018658,False,0.0005466363399195563,0.01981890000038127,7,6,6,-0.09222312703583058
AgentReg92581403,label,4,4.0,0.0017358754030113261,False,0.00024600873921949576,9.34989542929012e-06,2,2,2,0.19320032573289903
OpenAIUEFAOct29Scout,label,8,14.0,0.0017312795280985378,False,0.001179338253982729,3.7898609616967245e-10,3,4,4,-0.015472312703583069
AgentResearchMassY2,label,7,7.0,0.001730861228253554,False,0.0003073660477644904,9.841111329773842e-05,5,3,4,0.017100977198697076
AgentValMaker927,label,4,4.0,0.0017208275199151921,False,0.00036193566993284647,7.465705147476943e-05,3,2,2,0.19197882736156358
AgentMay17OAI,label,9,9.0,0.001720312898857102,False,0.0005793901467333554,3.69680228070615e-08,5,4,5,-0.04458469055374592
GroceryAgentJan30OAI,label,7,7.0,0.0017125672773530612,False,0.0003365875239906555,2.1316118931557952e-07,4,3,4,0.015879478827361626
OpenAITransportOct14,label,2,2.0,0.0017076185811596841,False,0.0002360825137163703,2.140411980508741e-11,2,1,1,0.4739413680781759
OpenAIResearchNov30DataX,label,5,5.0,0.001702882513358067,False,0.0004347259728940203,3.400150434634908e-05,3,3,2,0.11685667752442996
AnksJun20,label,2,2.0,0.0016993164934961421,False,0.00036994179673866917,1.5296058369241856e-10,2,1,1,0.4731270358306189
AgentHelperUniqueXYZ,label,5,5.0,0.0016987312754052869,False,0.00035909381062860526,8.367844170747285e-05,3,2,3,0.11604234527687296
OpenAICVDNov21,label,9,12.0,0.0016961847272335925,False,0.0007500694133642592,8.98132447845819e-11,4,5,4,-0.04702768729641693
AgentMass3,label,13,13.0,0.0016894441990331019,False,0.0006176152090008793,0.000850959546490731,6,7,6,-0.10993485342019538
GuestResearch378611,label,28,102.0,0.0016846143168148275,False,0.0031289765127894666,0.002733465815794558,9,15,13,-0.1679560260586319
ResearchHelper1781816930,label,9,9.0,0.0016830881600537,False,0.0005941678053771311,0.004671835714728586,6,6,3,-0.04824918566775238
OpenAIClothingMar29X,label,6,6.0,0.001677144402342458,False,0.000390984577211063,2.113054911725031e-07,5,3,3,0.0582247557003257
AgentResearchMassX,label,19,20.0,0.001676984054383114,False,0.0007215312906674433,0.008259877214287668,8,10,9,-0.1520765472312703
OpenAIHealthdataCVDMar06,label,4,4.0,0.0016751438391336105,False,0.0003208080993635264,2.6261427732560832e-11,3,2,2,0.186685667752443
AgentStatusResearcherTX9,label,2,2.0,0.0016748166259168704,False,0.0005570423495119832,-4.296560757146978e-18,2,1,1,0.4694625407166124
OpenAIJul06X,label,6,8.0,0.001674089825943656,False,0.0006380964593581588,6.45507087244893e-13,2,2,4,0.056596091205211696
AgentSecHelper,label,2,2.0,0.0016716730702060773,False,0.0001890116652517066,1.409278560387451e-06,2,1,1,0.4686482084690554
AgentMassY,label,26,56.0,0.001669681719636301,False,0.0021104821007343986,0.0024219626338855584,8,12,14,-0.16877035830618892
ResearchHelper1781809080,label,5,5.0,0.0016660077422868786,False,0.000337009230316949,5.756217799490439e-06,3,2,3,0.11115635179153094
OpenAIResearcherJuly,label,7,7.0,0.0016616025011144187,False,0.00045241578511365905,7.461343664137118e-09,4,3,4,0.00895765472312704
CookResearchBridgeX9,label,4,4.0,0.0016600887452742799,False,0.00034611383038541754,4.369724581378086e-05,3,2,2,0.18383550488599354
TransportHelperJun11B,label,4,4.0,0.0016588803015132585,False,0.00028583462306686265,1.0664533020628542e-06,3,2,2,0.18342833876221498
GatewayFormatHelper,label,6,6.0,0.001655952112063165,False,0.00035805520415134185,0.00011668681095847987,4,3,3,0.05374592833876224
AgentUnique010,label,5,5.0,0.0016542337482213835,False,0.00020200139989302938,9.480869911807832e-05,3,2,3,0.10912052117263837
FooBar987,label,10,10.0,0.0016495887779161605,False,0.001098425826833443,4.773967312221444e-07,4,6,4,-0.07267915309446249
ResearchHelperZed,label,4,4.0,0.0016487811749016684,False,0.0002898243085585802,3.04399594109811e-05,2,2,2,0.18179967426710097
CookResearchHelperX627,label,6,6.0,0.0016457161962901026,False,0.0003235200348294453,0.003931727524670512,3,4,2,0.05211726384364823
CashierCoordJun09OAI,label,5,5.0,0.0016419878043312422,False,0.00027788565719392966,1.9251514563567977e-06,3,2,3,0.10749185667752437
ResearchBridgeCooks,label,4,4.0,0.0016414697093181199,False,0.0005023285722761798,5.443565431022535e-08,2,2,2,0.18057817589576552
ArchiveResearchJan23,label,2,2.0,0.0016414561260527031,False,0.00028369797938549086,2.8001066747257643e-09,2,1,1,0.46335504885993484
ResearchBridgeAA,label,2,2.0,0.0016404940978868561,False,0.00026449789451900145,4.6969209434059254e-08,2,1,1,0.4629478827361564
Sep22OECD,label,6,6.0,0.0016393923735345257,False,0.00041532614553572154,2.1083284071842078e-10,4,3,3,0.05008143322475567
CacheBustUserXX,label,6,6.0,0.0016373268133659331,False,0.00020462004590579024,2.170981489322247e-09,2,2,4,0.04967426710097722
EditorRefsTest106,label,2,2.0,0.0016357082543244602,False,0.0001401981940642109,1.7755400584274251e-09,1,1,1,0.46172638436482083
ResearchTmpUserABC,label,2,2.0,0.00163570825432446,False,0.0001401981940642109,4.115985626903704e-09,1,1,1,0.4613192182410424
OpenAIResearcherDec09X,label,3,3.0,0.001635063455876414,False,0.0005188595191946651,5.577179726660002e-10,2,2,1,0.26465798045602607
OpenAIResearchDec11X,label,3,3.0,0.0016349504821290535,False,0.00021587887356255296,8.369881294073544e-09,3,1,2,0.2642508143322476
OpenAIWatcherJul07,label,2,2.0,0.0016348916251410729,False,0.0002298866246424093,4.5698771679834e-10,1,1,1,0.4600977198697068
AgentProxyAppend,label,6,6.0,0.0016345059234619624,False,0.0003432881642791374,1.8110010831518954e-05,5,3,3,0.04723127035830621
ResearchHelperCitationA,label,5,5.0,0.0016343127770706858,False,0.00031861748314291027,0.00018375149211692301,4,2,3,0.10260586319218234
CountyResearchHelperJun19,label,3,3.0,0.0016340749959576856,False,0.0004729533027003463,3.399292227086302e-05,2,2,1,0.2626221498371336
AgentLinkHelper1781634923,label,2,2.0,0.001634066829665852,False,0.0001401981940642109,1.1197779398714283e-13,1,1,1,0.4584690553745928
OpenAIOct22CVD,label,3,3.0,0.0016337563550277488,False,0.0003802276254328284,1.3030721729529187e-12,2,2,1,0.2618078175895766
DifferentAgentValid9900,label,2,2.0,0.0016332583667742983,False,0.00019269905520728466,2.910803318249411e-05,2,1,1,0.4576547231270358
ResearchBotJul29,label,2,2.0,0.0016332518337408316,False,0.00019497038983441113,1.62073601044518e-11,1,1,1,0.45724755700325737
OECDDec29Agent,label,6,6.0,0.0016332518337408314,False,0.0002497971866089378,1.1231186956242194e-10,2,2,4,0.04438110749185664
ResearchBotFeb2028C,label,2,2.0,0.0016324417375909114,False,0.0002580211578167487,6.376792221039749e-08,2,1,1,0.45643322475570036
AgentXXX,label,2,2.0,0.001632441737590911,False,0.00023650524284620967,1.975877766916527e-06,2,1,1,0.4560260586319218
DataResearcher5437,label,2,2.0,0.0016324368378158114,False,0.00024154431850058737,2.34577722723656e-09,1,1,1,0.45561889250814336
MaidsSequenceAgentSep21,label,6,11.0,0.0016324368378158112,False,0.0007497199479923893,3.159075634869293e-12,1,4,2,0.042752442996742634
Sep26WageAgent,label,4,6.0,0.001632436837815811,False,0.0005905494705167149,4.2801777594721656e-14,1,3,1,0.17162052117263848
OaiHelper,label,2,2.0,0.001631621841890791,False,0.00028115807027292663,3.3951676217216153e-07,1,1,1,0.4543973941368078
ResearchBotAlpha,label,2,2.0,0.0016316218418907906,False,0.0001401981940642109,2.0878800068144707e-09,1,1,1,0.4535830618892508
ResearchHelper1781812932,label,2,2.0,0.0016316218418907906,False,0.0001401981940642109,4.88768885689949e-06,1,1,1,0.4535830618892508
Jul14PovertyAgent,label,3,5.0,0.0016316218418907906,False,0.0005776194313002994,3.097184105462493e-12,1,1,2,0.25732899022801303
OvFix39308,label,2,2.0,0.0016316218418907901,False,0.0001401981940642109,1.9756693964639707e-06,1,1,1,0.4527687296416938
March16ScoutB673828,label,3,3.0,0.0016310105949470257,False,0.0002317029961059091,1.512753175531028e-12,2,1,2,0.2561074918566776
OpenAIResearcherNov11X,label,3,3.0,0.0016303144525944037,False,0.00043211765446643497,4.4914130106629486e-10,2,2,1,0.255700325732899
OpenAIUEFAApr04Scout,label,4,10.0,0.0016299918500407502,False,0.0008962352940001033,4.918583853845954e-12,2,3,1,0.1681596091205212
AgentFilter1782110922,label,2,2.0,0.0016299918500407502,False,0.00026831679792835257,1.1542158440505014e-08,2,1,1,0.45134364820846906
HelperDataOccXX,label,2,2.0,0.00162999185004075,False,0.00029505338949572027,5.606648223211221e-05,2,1,1,0.45052931596091206
BridgeLinkTransform650,label,2,2.0,0.00162999185004075,False,0.0003050585672383366,3.7491404275768184e-07,2,1,1,0.45052931596091206
OpenAIFeb26Construction,label,2,2.0,0.00162985601738658,False,0.00028251057012279113,4.9727244452113475e-11,2,1,1,0.44991856677524433
OpenAIResearch4d7048,label,2,2.0,0.0016291768541157297,False,0.0002847034592271729,3.039672285361722e-08,2,1,1,0.4495114006514658
ResearchHelper1781816252,label,2,2.0,0.0016291768541157295,False,0.00024877717872727234,3.228115855503865e-05,2,1,1,0.44910423452768733
Apr25OECD311697090,label,2,2.0,0.0016289051888073894,False,0.0002553108891514653,3.502497814091295e-12,2,1,1,0.44869706840390877
ResearchBridgeAB,label,2,2.0,0.001628478286179998,False,0.00020833746093764827,2.066709865931154e-08,2,1,1,0.4482899022801303
OpenAISep18AsianScout,label,4,5.0,0.0016275468622656889,False,0.0005174889246210121,3.4823967343488987e-13,2,2,2,0.1646986970684039
GroceryWatcherNov15,label,9,10.0,0.0016269954095788834,False,0.0004891698997253007,5.35270815731952e-09,3,4,5,-0.07186482084690549
OpenAIWVResearcherX,label,2,2.0,0.0016215595740085484,False,0.0001793964884154777,1.0789343416005392e-08,2,1,1,0.44706840390879476
OpenAISecCountyHelperZeta12,label,13,15.0,0.001617637710690906,False,0.0007283131351627568,0.0004270572821224098,7,6,7,-0.1351791530944625
GroceryHelperJunTwo,label,8,8.0,0.0016089229097035439,False,0.0005156701740957566,2.0870929485765977e-07,4,4,4,-0.045195439739413756
ResearchBotFeb2028,label,7,7.0,0.0015914995310850504,False,0.0005022102869817143,2.088561922051026e-07,4,3,4,-0.0126221498371335
MapTxtHelper991,label,12,12.0,0.001584562377258858,False,0.0005354249628030828,0.011851215929313604,7,6,6,-0.12357491856677527
[Person19],label,2,2.0,0.0015757860233550148,False,0.00021334656285180144,1.0836992758725601e-05,2,1,1,0.4450325732899023
HelperMassRef40482,label,13,13.0,0.0015646127332276947,False,0.0006058501462686415,0.00033196473669923354,8,7,6,-0.13721498371335505
GroupUpdate728,label,9,9.0,0.001550794398242351,False,0.0006315126263549918,0.0008234017377676754,5,5,4,-0.0751221498371335
PublicDataRefsABC,label,9,9.0,0.0015496676574611797,False,0.0004677714162847691,2.0415415877969496e-06,3,5,4,-0.07552931596091206
Sep24CVDScout,label,8,8.0,0.001537429694717913,False,0.0005902468881452021,3.5047634807008877e-12,3,4,4,-0.048045602605863214
OpenAIResearchSep23Lang,label,11,16.0,0.0015321189467422157,False,0.0008250454584471023,2.1358196650398402e-07,4,6,5,-0.11095276872964177
AgentSmallHex22,label,8,10.0,0.0015270402859790383,False,0.0004684779176733923,0.0003107338882403943,6,4,4,-0.04885993485342022
Aug06PovertyWatcher,label,10,10.0,0.0015232120394781435,False,0.0006662315956232638,4.227039658706894e-07,4,5,5,-0.09588762214983715
ResearchAgentMay11X,label,6,6.0,0.0015187542160556029,False,0.0003022938979479235,7.389005126328147e-09,4,3,3,0.02931596091205213
SectorReaderMar21,label,6,6.0,0.0015088678096361477,False,0.0004404987215886145,2.836693290575285e-05,3,3,3,0.028908794788273573
OpenAIResearchMar22OECD,label,5,5.0,0.0014982849748513773,False,0.0004992551264114855,7.462410140198333e-12,4,3,2,0.08428338762214982
AgentSecMapper,label,10,10.0,0.001491948844023935,False,0.0007148398228714922,0.00013809507363403203,5,6,4,-0.09751628664495116
Apr19SectorRelay,label,5,6.0,0.001490980578994435,False,0.0005327829902444135,3.435484724201049e-07,4,3,2,0.08346905537459282
Aug03OECDScout,label,3,3.0,0.0014762087425771676,False,0.0003090544639723275,3.244213236793675e-10,3,2,1,0.24348534201954397
GroceryAgentAug03X,label,6,6.0,0.0014665661355744149,False,0.00040211356653308445,5.516474868129384e-07,5,3,3,0.02687296416938112
May22OAI,label,7,9.0,0.0014563984006688718,False,0.0009014322964283764,2.5314416199439173e-08,2,2,5,-0.019543973941368087
OpenAIResearchApr12,label,7,10.0,0.0014505757959345654,False,0.0008726364567265379,4.5605241844587247e-07,3,3,4,-0.019951140065146533
GatewayMDHelper,label,6,6.0,0.0014448531742559223,False,0.0004507726400441658,9.82778496405891e-05,3,3,3,0.02565146579804556
AgentAppendGreatZZQ,label,6,6.0,0.001440170783547575,False,0.00042836039727481675,0.00015530778633748198,4,3,3,0.025244299674267112
OpenAIResearcherXYZ,label,5,10.0,0.0014366563192202723,False,0.000549153788026061,6.080763532265539e-05,4,3,2,0.08061889250814325
Dec30VeteranAgent,label,6,6.0,0.001431383740047764,False,0.0003768283579820494,1.0781360268893773e-06,4,3,3,0.02442996742671011
CooksDataHelperTwo,label,7,9.0,0.001430337082390621,False,0.0006775032895867538,1.2844666548392706e-06,2,4,3,-0.021986970684039098
LibraryArchiveResearcherK,label,5,5.0,0.0014289201302305355,False,0.00011926790306812651,2.5702285361871933e-07,2,1,4,0.0793973941368078
DebugUser17816393023898811,label,2,2.0,0.0014267192760582166,False,0.000180146532067444,1.5585113284533653e-08,2,1,1,0.4356677524429967
ResearchHelperJuly,label,4,4.0,0.001420462365081837,False,0.0004491220534050552,4.481547042107187e-09,3,2,2,0.1520765472312704
ChatGPTAug11,label,6,6.0,0.0014048944248990524,False,0.0005386022540965543,1.9625610427061272e-07,2,3,3,0.022394136807817544
ResearchAgentAprNineteenX,label,13,13.0,0.0013995414489396377,False,0.0006679851364277116,6.506069129308247e-07,5,6,7,-0.14739413680781754
AgentBridgeFast,label,18,20.0,0.0013992043427036836,False,0.0008913704388439558,0.0012790215132872183,8,10,8,-0.18363192182410426
GroceryJun10HelperX,label,6,6.0,0.001393675646954883,False,0.00039133306687674264,2.0051060458368567e-07,3,3,3,0.021172638436482094
CashierCoordOurRun,label,14,32.0,0.001383694303799039,False,0.001153716876247704,6.031593070751288e-07,4,7,7,-0.1579804560260587
RRPJan04FastScout,label,9,9.0,0.001380145449519749,False,0.0012936691482514147,2.8322673955833266e-14,3,5,4,-0.08652280130293155
ResearchHelperOpenAI8811,label,2,2.0,0.001379341888553254,False,0.00014260134994596924,1.3257141189467399e-05,2,1,1,0.4324104234527687
OpenAIHelperOct20X,label,15,16.0,0.0013694191830529747,False,0.0009609491720567642,7.816450684133414e-08,5,7,8,-0.1671416938110749
AddSecondNested,label,6,6.0,0.0013657059790752855,False,0.00029920705340347105,9.416904390991108e-05,4,3,3,0.01913680781758953
OAIJul26PovertyScout,label,6,6.0,0.001364875271792841,False,0.0004826410941247663,5.7661917414844686e-11,3,3,3,0.018729641693811083
SectorAgentMay02OAI,label,6,6.0,0.0013511826337868661,False,0.00038971437047299195,1.0238212392102072e-08,4,3,3,0.018322475570032526
CookHelperAgentAug,label,9,10.0,0.0013489659280990626,False,0.0007352876116445664,0.00013697194603797813,2,4,5,-0.08896579804560256
BridgeEditorAgain11,label,4,4.0,0.0013486940750038051,False,0.00018939537598048633,9.268632083406789e-05,3,2,2,0.14678338762214982
OpenAIResearchSep8,label,6,6.0,0.0013460891405939453,False,0.0003996609870460974,2.3878773776766583e-07,4,3,3,0.017100977198697076
TempResearchLinksZ,label,5,5.0,0.0013456805215973922,False,0.00024705227366276876,2.3078781476870838e-08,2,3,2,0.07247557003257321
OAIJan14CVD,label,12,14.0,0.001343754515122798,False,0.0008675561864485615,4.897714290033675e-12,4,5,7,-0.1402687296416938
ResearchAgentCook,label,6,6.0,0.0013412899253232512,False,0.0006989984273217404,2.8755402583220305e-06,3,3,3,0.015879478827361515
ResHelperTX,label,2,2.0,0.0013398533007334963,False,0.0005118935620790309,3.265119318694833e-17,2,1,1,0.42793159609120524
SecAgentNoExpire,label,2,2.0,0.001338874919956899,False,0.00016713784459201838,5.900435365421051e-06,2,1,1,0.4275244299674267
SequenceWatcherFeb15,label,4,4.0,0.00133812794997116,False,0.0003036694444370129,4.4622334199324086e-08,4,2,2,0.14393322475570036
DataUSAHelper6428,label,2,2.0,0.0013376386023881504,False,0.0002553563426419958,2.428775448543342e-09,2,1,1,0.4267100977198697
OpenResearchAnswerCityX,label,2,2.0,0.0013367097450227034,False,0.00023660732461163586,9.736944498886446e-09,2,1,1,0.42630293159609123
DanFast7,label,8,36.0,0.0013331044271044047,False,0.001165062625156097,0.004440813258050259,4,4,4,-0.06555374592833885
PrefTestUsere,label,9,9.0,0.0013313322692128057,False,0.0004188444107801119,9.61133666831651e-05,3,5,4,-0.09385179153094458
OpenAIResearchOct18,label,5,5.0,0.0013134654462767217,False,0.0003786517394555025,3.3486987239297315e-07,2,3,2,0.06840390879478819
OECDJul24Observer,label,3,3.0,0.001308041932247239,False,0.00022067997235544835,3.8488841203867363e-10,2,1,2,0.22842019543973946
May04OECDCurrent,label,4,4.0,0.0013034103715516328,False,0.00034949136271105824,5.856094573450004e-10,3,2,2,0.1410830618892508
AgentResearcherXYZ,label,9,10.0,0.0013017328378964242,False,0.0007164229940118843,1.372860888269015e-08,4,4,5,-0.09548045602605859
AgentAug02Scout,label,7,10.0,0.0012999054343057741,False,0.0006081211164823651,5.7891702863067126e-11,3,4,3,-0.035016286644951156
OpenAIThread4ffeaMar12,label,10,10.0,0.001298561892957728,False,0.0007970636493789846,2.1404628583299545e-07,5,5,5,-0.11502442996742668
OpenAIHealthdataCVDJan31,label,7,7.0,0.0012967500495693336,False,0.0005062577920683804,2.6816223195829363e-11,4,3,4,-0.03583061889250816
CooksDataHelper,label,7,7.0,0.001293833971602552,False,0.00027435239735704967,6.61793034144742e-05,3,3,4,-0.036237785016286606
AgeHelper,label,2,3.0,0.0012933060890246003,False,0.00013866481877480537,2.2887610108195698e-05,2,1,1,0.42182410423452765
StateLookupPersistent,label,6,6.0,0.0012819954526657083,False,0.00045802108725686067,1.6565846002885782e-06,4,3,3,0.00895765472312704
ResearchAgentZ,label,6,6.0,0.0012786068619507276,False,0.0005296111284028692,3.4910053334461064e-07,4,3,3,0.008550488599348482
MayTwoCounterCorrectionX,label,2,2.0,0.0012692484435593064,False,0.0001904261867436498,7.88622458159249e-09,2,1,1,0.4206026058631922
ResearchAgentXYZ,label,6,6.0,0.0012689763326214527,False,0.0003329348344130459,2.1024653703106957e-07,3,4,2,0.007736156351791479
AgentAD1061700,label,6,6.0,0.0012636101385383647,False,0.0002846119142032766,3.4895231906770416e-05,3,3,3,0.007328990228013033
OECDJan02Observer,label,6,6.0,0.0012595537909922032,False,0.0003788468748331919,6.0505478780746e-12,3,3,3,0.006921824104234475
OpenAIAug24ArchiveWatch,label,4,4.0,0.0012549310996681756,False,0.00030836699217142496,3.706573945648436e-08,3,2,2,0.13578990228013033
OpenBudgetResearcher,label,5,5.0,0.0012457090362949404,False,0.0003467617759776556,2.164414646715411e-06,2,2,3,0.061889250814332164
MaidsWatcherDec03,label,10,11.0,0.0012453316606444653,False,0.0008170035284277529,3.831554332909969e-08,4,6,4,-0.1199104234527687
AgentX12,label,12,12.0,0.0012377500541330337,False,0.0005045425295223147,0.0004659099208391297,6,6,6,-0.1512622149837134
GroceryAgentJul12,label,6,6.0,0.001237365261295994,False,0.0003806111407800109,8.37205841594455e-08,3,3,3,0.004885993485342022
AgentOJUnit,label,11,12.0,0.0012353773247101363,False,0.00047894134626890264,0.00041494047814329875,5,4,7,-0.1370114006514659
AgentMassachusettsResearchUnique,label,13,14.0,0.0012300281077019977,False,0.0005997287121758323,0.0002226217520641223,7,6,7,-0.16530944625407162
ArchiveResearchX,label,4,4.0,0.0012234738723638694,False,0.0003678774433367258,2.248820227210985e-08,3,2,2,0.13293973941368076
Dec30ClothingAgent,label,4,4.0,0.0012093618783909153,False,0.00027818715760542394,1.6478857075739832e-08,3,2,2,0.1325325732899023
OAI1DC154Nov05,label,6,10.0,0.0012090619176670636,False,0.000896820598036275,1.4926594881722999e-12,3,3,3,0.002850162866449457
AgentFitLines,label,9,9.0,0.0012061319772478992,False,0.0004097530738071376,4.9348062222095534e-05,5,4,5,-0.10443811074918563
AgentBridgeResearch42,label,2,2.0,0.00120517623964243,False,0.00015665929982416546,4.0179009895377295e-07,2,1,1,0.4144951140065146
OpenAIResearchfce603,label,2,2.0,0.0012025294998617598,False,0.00020828785296727898,2.822593108070728e-05,2,1,1,0.4140879478827362
Oct28GroceryHelper,label,5,5.0,0.001193148026771133,False,0.0002851830122457485,2.8380733030457964e-05,3,2,3,0.05700325732899014
OpenAIHealthdataCVDSep24,label,2,2.0,0.0011911481290481807,False,0.0002117902862032545,2.2334037317291454e-10,2,1,1,0.41327361563517917
GroceryPrepAgentMay15,label,8,8.0,0.0011896654196590784,False,0.0005731378758767514,3.204996361534608e-08,3,4,4,-0.0785830618892509
Sep15SequenceWatcher,label,6,6.0,0.0011874272982862622,False,0.0003290268805633634,2.83830890090735e-05,3,3,3,0.0
OpenAIHelperJul18X,label,7,7.0,0.0011769835725768572,False,0.0005316706155924632,1.971581693424572e-07,3,3,4,-0.046416938110749095
AgentResearch,label,6,6.0,0.0011640020894498396,False,0.00032961052592276485,3.651043102517974e-05,4,3,3,-0.0008143322475570036
OpenAIEquityApr30Scout,label,2,2.0,0.0011617723989652332,False,0.0001935776844983759,4.275109823854179e-12,2,1,1,0.4112377850162867
ResearchHelperOct1,label,3,3.0,0.0011587570112102674,False,0.00018128444983519005,1.6593407706181863e-08,3,1,2,0.2145765472312704
AgentMassHelperXYZ,label,7,7.0,0.00115440220046441,False,0.00030450761176340375,9.652753080211906e-06,4,3,4,-0.0480456026058631
AgentNov13,label,2,2.0,0.001152672092350961,False,0.0002092839775375355,3.229745730389581e-12,2,1,1,0.41001628664495116
OpenAIResearcherAug28Y1781638448,label,2,2.0,0.0011503667481662593,False,0.0002092839775375355,3.229745730389581e-12,2,1,1,0.4096091205211727
OpenAISchoolPsychMar14,label,4,4.0,0.0011465759656928728,False,0.0004024383924156492,6.64911050243271e-13,3,2,2,0.12601791530944628
SectorAgentJun20X,label,6,10.0,0.001146448817712091,False,0.0009635751619858845,7.761348863242141e-07,3,3,3,-0.0036644951140064608
OpenAITransportAug19,label,4,4.0,0.0011424577019989192,False,0.0003050755159816057,4.069175479309302e-07,3,2,2,0.12520358306188928
OpenAIConstructionApr30A2,label,8,10.0,0.0011377532676209265,False,0.000559961723131015,2.894547022018385e-08,3,4,4,-0.08346905537459282
Agent0MassCountyResearch,label,8,12.0,0.0011373055377100398,False,0.000354724067688294,0.00032352102017956224,4,4,4,-0.08387622149837137
LooFmt606108,label,26,36.0,0.00113706310374953,False,0.0016173514914952555,5.2700600421422935e-05,7,13,13,-0.22984527687296408
AgentAug27OAI,label,4,4.0,0.001130754701973539,False,0.00049755471942421,2.558804341976836e-09,3,2,2,0.12357491856677527
OpenAIResearchJul11,label,7,7.0,0.0011281812246698535,False,0.0007636950411531746,1.8403225107022797e-08,4,5,2,-0.05211726384364812
OpenAIResearchNov22,label,7,7.0,0.0011239029953631298,False,0.0005295787144964972,2.8372308892736644e-05,4,3,4,-0.05252442996742668
AgentMassRoot,label,16,21.0,0.0011224717944847721,False,0.0009562535915598211,0.0003929421926316976,8,9,7,-0.20114006514657978
CookAgeHelperJun21,label,6,6.0,0.0011213242137557303,False,0.00041586158831601186,2.0809787536428366e-06,3,3,3,-0.007328990228013033
